New.ward.code,month,mean_ndvi
E05000574,2013-04,0.2607788563598923
E05000575,2013-04,0.12552221204868114
E05000576,2013-04,0.30437109335248785
E05000577,2013-04,0.4123315505977621
E05000578,2013-04,0.22066899799453363
E05000579,2013-04,0.22658311399764258
E05000580,2013-04,0.24927398012769406
E05000581,2013-04,0.3003635803817813
E05000582,2013-04,0.3215459067272364
E05000583,2013-04,0.11359199438473971
E05000584,2013-04,0.28993830026606593
E05000585,2013-04,0.11750975212119123
E05000586,2013-04,0.17276339524668313
E05000587,2013-04,0.17838389886532227
E05000588,2013-04,0.2840201518661298
E05000589,2013-04,0.19288239691416578
E05000590,2013-04,0.2967853892164685
E05000591,2013-04,0.3132996848533851
E05000592,2013-04,0.4480075274564991
E05000593,2013-04,0.5310213285825289
E05000594,2013-04,0.4628247892422465
E05000595,2013-04,0.40082420603342206
E05000596,2013-04,0.2851931394376583
E05000597,2013-04,0.48570248806232547
E05000598,2013-04,0.5025847328160254
E05000599,2013-04,0.3883726123444262
E05000600,2013-04,0.39309043895890444
E05000601,2013-04,0.3539109946905865
E05000602,2013-04,0.46422985617670454
E05000603,2013-04,0.3846144738955327
E05000604,2013-04,0.3122075258895739
E05000605,2013-04,0.34311977248720776
E05000606,2013-04,0.38492336428887
E05000607,2013-04,0.3906029989882126
E05000608,2013-04,0.307294789719057
E05000609,2013-04,0.44406580076223884
E05000610,2013-04,0.3278713757671903
E05000611,2013-04,0.480641425853662
E05000612,2013-04,0.31180361702647685
E05000613,2013-04,0.4098484081534797
E05000614,2013-04,0.24789578752184466
E05000615,2013-04,0.3958763259757731
E05000616,2013-04,0.2939913021798118
E05000617,2013-04,0.3139501140349664
E05000618,2013-04,0.317242018819241
E05000619,2013-04,0.3795473990276438
E05000620,2013-04,0.26173754531342025
E05000621,2013-04,0.5468458754687053
E05000622,2013-04,0.19326147930483792
E05000623,2013-04,0.24453905253392347
E05000624,2013-04,0.34976917552466646
E05000625,2013-04,0.32792023514784785
E05000626,2013-04,0.37459415507964017
E05000627,2013-04,0.4850076315108306
E05000628,2013-04,0.46846143648022653
E05000629,2013-04,0.453059389438637
E05000630,2013-04,0.3144843233501037
E05000631,2013-04,0.20113729432451674
E05000632,2013-04,0.12667802155309846
E05000633,2013-04,0.21026650303109692
E05000634,2013-04,0.20601029223299006
E05000635,2013-04,0.22495404303459451
E05000636,2013-04,0.161864120950644
E05000637,2013-04,0.46598939174122267
E05000638,2013-04,0.2082576202906038
E05000639,2013-04,0.2920218908449291
E05000640,2013-04,0.3860194086949522
E05000641,2013-04,0.1391712375360387
E05000642,2013-04,0.21669422124418813
E05000643,2013-04,0.4301922668408213
E05000644,2013-04,0.20695196454580433
E05000645,2013-04,0.14014473960558232
E05000646,2013-04,0.14117490657061388
E05000647,2013-04,0.14387504910176038
E05000648,2013-04,0.2502604312307084
E05000649,2013-04,0.11005790629074799
E09000001,2013-04,0.08659969135577746
E05000026,2013-05,
E05000027,2013-05,
E05000028,2013-05,
E05000029,2013-05,
E05000030,2013-05,
E05000031,2013-05,
E05000032,2013-05,
E05000033,2013-05,
E05000034,2013-05,
E05000035,2013-05,
E05000036,2013-05,
E05000037,2013-05,
E05000038,2013-05,
E05000039,2013-05,
E05000040,2013-05,
E05000041,2013-05,
E05000042,2013-05,
E05000043,2013-05,
E05000044,2013-05,
E05000045,2013-05,
E05000046,2013-05,
E05000047,2013-05,
E05000048,2013-05,
E05000049,2013-05,
E05000050,2013-05,
E05000051,2013-05,
E05000052,2013-05,
E05000053,2013-05,
E05000054,2013-05,
E05000055,2013-05,
E05000056,2013-05,
E05000057,2013-05,
E05000058,2013-05,
E05000059,2013-05,
E05000060,2013-05,
E05000061,2013-05,
E05000062,2013-05,
E05000063,2013-05,
E05000064,2013-05,
E05000065,2013-05,
E05000066,2013-05,
E05000067,2013-05,
E05000068,2013-05,
E05000069,2013-05,
E05000070,2013-05,
E05000071,2013-05,
E05000072,2013-05,
E05000073,2013-05,
E05000074,2013-05,
E05000075,2013-05,
E05000076,2013-05,
E05000077,2013-05,
E05000078,2013-05,
E05000079,2013-05,
E05000080,2013-05,
E05000081,2013-05,
E05000082,2013-05,
E05000083,2013-05,
E05000084,2013-05,
E05000085,2013-05,
E05000086,2013-05,
E05000087,2013-05,
E05000088,2013-05,
E05000089,2013-05,
E05000090,2013-05,
E05000091,2013-05,
E05000092,2013-05,
E05000093,2013-05,
E05000094,2013-05,
E05000095,2013-05,
E05000096,2013-05,
E05000097,2013-05,
E05000098,2013-05,
E05000099,2013-05,
E05000100,2013-05,
E05000101,2013-05,
E05000102,2013-05,
E05000103,2013-05,
E05000104,2013-05,
E05000105,2013-05,
E05000106,2013-05,
E05000107,2013-05,
E05000108,2013-05,
E05000109,2013-05,
E05000110,2013-05,
E05000111,2013-05,
E05000112,2013-05,
E05000113,2013-05,
E05000114,2013-05,
E05000115,2013-05,
E05000116,2013-05,
E05000117,2013-05,
E05000118,2013-05,
E05000119,2013-05,
E05000120,2013-05,
E05000121,2013-05,
E05000122,2013-05,
E05000123,2013-05,
E05000124,2013-05,
E05000125,2013-05,
E05000126,2013-05,
E05000127,2013-05,
E05000128,2013-05,
E05000129,2013-05,
E05000130,2013-05,
E05000131,2013-05,
E05000132,2013-05,
E05000133,2013-05,
E05000134,2013-05,
E05000135,2013-05,
E05000136,2013-05,
E05000137,2013-05,
E05000138,2013-05,
E05000139,2013-05,
E05000140,2013-05,
E05000141,2013-05,
E05000142,2013-05,
E05000143,2013-05,
E05000144,2013-05,
E05000145,2013-05,
E05000146,2013-05,
E05000147,2013-05,
E05000148,2013-05,
E05000149,2013-05,
E05000150,2013-05,
E05000151,2013-05,
E05000152,2013-05,
E05000153,2013-05,
E05000154,2013-05,
E05000155,2013-05,
E05000156,2013-05,
E05000157,2013-05,
E05000158,2013-05,
E05000159,2013-05,
E05000160,2013-05,
E05000161,2013-05,
E05000162,2013-05,
E05000163,2013-05,
E05000164,2013-05,
E05000165,2013-05,
E05000166,2013-05,
E05000167,2013-05,
E05000168,2013-05,
E05000169,2013-05,
E05000170,2013-05,
E05000171,2013-05,
E05000172,2013-05,
E05000173,2013-05,
E05000174,2013-05,
E05000175,2013-05,
E05000176,2013-05,
E05000177,2013-05,
E05000178,2013-05,
E05000179,2013-05,
E05000180,2013-05,
E05000181,2013-05,
E05000182,2013-05,
E05000183,2013-05,
E05000184,2013-05,
E05000185,2013-05,
E05000186,2013-05,
E05000187,2013-05,
E05000188,2013-05,
E05000189,2013-05,
E05000190,2013-05,
E05000191,2013-05,
E05000192,2013-05,
E05000193,2013-05,
E05000194,2013-05,
E05000195,2013-05,
E05000196,2013-05,
E05000197,2013-05,
E05000198,2013-05,
E05000199,2013-05,
E05000200,2013-05,
E05000201,2013-05,
E05000202,2013-05,
E05000203,2013-05,
E05000204,2013-05,
E05000205,2013-05,
E05000206,2013-05,
E05000207,2013-05,
E05000208,2013-05,
E05000209,2013-05,
E05000210,2013-05,
E05000211,2013-05,
E05000212,2013-05,
E05000213,2013-05,
E05000214,2013-05,
E05000215,2013-05,
E05000216,2013-05,
E05000217,2013-05,
E05000218,2013-05,
E05000219,2013-05,
E05000220,2013-05,
E05000221,2013-05,
E05000222,2013-05,
E05000223,2013-05,
E05000224,2013-05,
E05000225,2013-05,
E05000226,2013-05,
E05000227,2013-05,
E05000228,2013-05,
E05000229,2013-05,
E05000230,2013-05,
E05000231,2013-05,
E05000232,2013-05,
E05000233,2013-05,
E05000234,2013-05,
E05000235,2013-05,
E05000236,2013-05,
E05000237,2013-05,
E05000238,2013-05,
E05000239,2013-05,
E05000240,2013-05,
E05000241,2013-05,
E05000242,2013-05,
E05000243,2013-05,
E05000244,2013-05,
E05000245,2013-05,
E05000246,2013-05,
E05000247,2013-05,
E05000248,2013-05,
E05000249,2013-05,
E05000250,2013-05,
E05000251,2013-05,
E05000252,2013-05,
E05000253,2013-05,
E05000254,2013-05,
E05000255,2013-05,
E05000256,2013-05,
E05000257,2013-05,
E05000258,2013-05,
E05000259,2013-05,
E05000260,2013-05,
E05000261,2013-05,
E05000262,2013-05,
E05000263,2013-05,
E05000264,2013-05,
E05000265,2013-05,
E05000266,2013-05,
E05000267,2013-05,
E05000268,2013-05,
E05000269,2013-05,
E05000270,2013-05,
E05000271,2013-05,
E05000272,2013-05,
E05000273,2013-05,
E05000274,2013-05,
E05000275,2013-05,
E05000276,2013-05,
E05000277,2013-05,
E05000278,2013-05,
E05000279,2013-05,
E05000280,2013-05,
E05000281,2013-05,
E05000282,2013-05,
E05000283,2013-05,
E05000284,2013-05,
E05000285,2013-05,
E05000286,2013-05,
E05000287,2013-05,
E05000288,2013-05,
E05000289,2013-05,
E05000290,2013-05,
E05000291,2013-05,
E05000292,2013-05,
E05000293,2013-05,
E05000294,2013-05,
E05000295,2013-05,
E05000296,2013-05,
E05000297,2013-05,
E05000298,2013-05,
E05000299,2013-05,
E05000300,2013-05,
E05000301,2013-05,
E05000302,2013-05,
E05000303,2013-05,
E05000304,2013-05,
E05000305,2013-05,
E05000306,2013-05,
E05000307,2013-05,
E05000308,2013-05,
E05000309,2013-05,
E05000310,2013-05,
E05000311,2013-05,
E05000312,2013-05,
E05000313,2013-05,
E05000314,2013-05,
E05000315,2013-05,
E05000316,2013-05,
E05000317,2013-05,
E05000318,2013-05,
E05000319,2013-05,
E05000320,2013-05,
E05000321,2013-05,
E05000322,2013-05,
E05000323,2013-05,
E05000324,2013-05,
E05000325,2013-05,
E05000326,2013-05,
E05000327,2013-05,
E05000328,2013-05,
E05000329,2013-05,
E05000330,2013-05,
E05000331,2013-05,
E05000332,2013-05,
E05000333,2013-05,
E05000334,2013-05,
E05000335,2013-05,
E05000336,2013-05,
E05000337,2013-05,
E05000338,2013-05,
E05000339,2013-05,
E05000340,2013-05,
E05000341,2013-05,
E05000342,2013-05,
E05000343,2013-05,
E05000344,2013-05,
E05000345,2013-05,
E05000346,2013-05,
E05000347,2013-05,
E05000348,2013-05,
E05000349,2013-05,
E05000350,2013-05,
E05000351,2013-05,
E05000352,2013-05,
E05000353,2013-05,
E05000354,2013-05,
E05000355,2013-05,
E05000356,2013-05,
E05000357,2013-05,
E05000358,2013-05,
E05000359,2013-05,
E05000360,2013-05,
E05000361,2013-05,
E05000362,2013-05,
E05000363,2013-05,
E05000364,2013-05,
E05000365,2013-05,
E05000366,2013-05,
E05000367,2013-05,
E05000368,2013-05,
E05000369,2013-05,
E05000370,2013-05,
E05000371,2013-05,
E05000372,2013-05,
E05000373,2013-05,
E05000374,2013-05,
E05000375,2013-05,
E05000376,2013-05,
E05000377,2013-05,
E05000378,2013-05,
E05000379,2013-05,
E05000380,2013-05,
E05000381,2013-05,
E05000382,2013-05,
E05000383,2013-05,
E05000384,2013-05,
E05000385,2013-05,
E05000386,2013-05,
E05000387,2013-05,
E05000388,2013-05,
E05000389,2013-05,
E05000390,2013-05,
E05000391,2013-05,
E05000392,2013-05,
E05000393,2013-05,
E05000394,2013-05,
E05000395,2013-05,
E05000396,2013-05,
E05000397,2013-05,
E05000398,2013-05,
E05000399,2013-05,
E05000400,2013-05,
E05000401,2013-05,
E05000402,2013-05,
E05000403,2013-05,
E05000404,2013-05,
E05000405,2013-05,
E05000406,2013-05,
E05000407,2013-05,
E05000408,2013-05,
E05000409,2013-05,
E05000410,2013-05,
E05000411,2013-05,
E05000412,2013-05,
E05000413,2013-05,
E05000414,2013-05,
E05000415,2013-05,
E05000416,2013-05,
E05000417,2013-05,
E05000418,2013-05,
E05000419,2013-05,
E05000420,2013-05,
E05000421,2013-05,
E05000422,2013-05,
E05000423,2013-05,
E05000424,2013-05,
E05000425,2013-05,
E05000426,2013-05,
E05000427,2013-05,
E05000428,2013-05,
E05000429,2013-05,
E05000430,2013-05,
E05000431,2013-05,
E05000432,2013-05,
E05000433,2013-05,
E05000434,2013-05,
E05000435,2013-05,
E05000436,2013-05,
E05000437,2013-05,
E05000438,2013-05,
E05000439,2013-05,
E05000440,2013-05,
E05000441,2013-05,
E05000442,2013-05,
E05000443,2013-05,
E05000444,2013-05,
E05000445,2013-05,
E05000446,2013-05,
E05000447,2013-05,
E05000448,2013-05,
E05000449,2013-05,
E05000450,2013-05,
E05000451,2013-05,
E05000452,2013-05,
E05000453,2013-05,
E05000454,2013-05,
E05000455,2013-05,
E05000456,2013-05,
E05000457,2013-05,
E05000458,2013-05,
E05000459,2013-05,
E05000460,2013-05,
E05000461,2013-05,
E05000462,2013-05,
E05000463,2013-05,
E05000464,2013-05,
E05000465,2013-05,
E05000466,2013-05,
E05000467,2013-05,
E05000468,2013-05,
E05000469,2013-05,
E05000470,2013-05,
E05000471,2013-05,
E05000472,2013-05,
E05000473,2013-05,
E05000474,2013-05,
E05000475,2013-05,
E05000476,2013-05,
E05000477,2013-05,
E05000478,2013-05,
E05000479,2013-05,
E05000480,2013-05,
E05000481,2013-05,
E05000482,2013-05,
E05000483,2013-05,
E05000484,2013-05,
E05000485,2013-05,
E05000486,2013-05,
E05000487,2013-05,
E05000488,2013-05,
E05000489,2013-05,
E05000490,2013-05,
E05000491,2013-05,
E05000492,2013-05,
E05000493,2013-05,
E05000494,2013-05,
E05000495,2013-05,
E05000496,2013-05,
E05000497,2013-05,
E05000498,2013-05,
E05000499,2013-05,
E05000500,2013-05,
E05000501,2013-05,
E05000502,2013-05,
E05000503,2013-05,
E05000504,2013-05,
E05000505,2013-05,
E05000506,2013-05,
E05000507,2013-05,
E05000508,2013-05,
E05000509,2013-05,
E05000510,2013-05,
E05000511,2013-05,
E05000512,2013-05,
E05000513,2013-05,
E05000514,2013-05,
E05000515,2013-05,
E05000516,2013-05,
E05000517,2013-05,
E05000518,2013-05,
E05000519,2013-05,
E05000520,2013-05,
E05000521,2013-05,
E05000522,2013-05,
E05000523,2013-05,
E05000524,2013-05,
E05000525,2013-05,
E05000526,2013-05,
E05000527,2013-05,
E05000528,2013-05,
E05000529,2013-05,
E05000530,2013-05,
E05000531,2013-05,
E05000532,2013-05,
E05000533,2013-05,
E05000534,2013-05,
E05000535,2013-05,
E05000536,2013-05,
E05000537,2013-05,
E05000538,2013-05,
E05000539,2013-05,
E05000540,2013-05,
E05000541,2013-05,
E05000542,2013-05,
E05000543,2013-05,
E05000544,2013-05,
E05000545,2013-05,
E05000546,2013-05,
E05000547,2013-05,
E05000548,2013-05,
E05000549,2013-05,
E05000550,2013-05,
E05000551,2013-05,
E05000552,2013-05,
E05000553,2013-05,
E05000554,2013-05,
E05000555,2013-05,
E05000556,2013-05,
E05000557,2013-05,
E05000558,2013-05,
E05000559,2013-05,
E05000560,2013-05,
E05000561,2013-05,
E05000562,2013-05,
E05000563,2013-05,
E05000564,2013-05,
E05000565,2013-05,
E05000566,2013-05,
E05000567,2013-05,
E05000568,2013-05,
E05000569,2013-05,
E05000570,2013-05,
E05000571,2013-05,
E05000572,2013-05,
E05000573,2013-05,
E05000574,2013-05,
E05000575,2013-05,
E05000576,2013-05,
E05000577,2013-05,
E05000578,2013-05,
E05000579,2013-05,
E05000580,2013-05,
E05000581,2013-05,
E05000582,2013-05,
E05000583,2013-05,
E05000584,2013-05,
E05000585,2013-05,
E05000586,2013-05,
E05000587,2013-05,
E05000588,2013-05,
E05000589,2013-05,
E05000590,2013-05,
E05000591,2013-05,
E05000592,2013-05,
E05000593,2013-05,
E05000594,2013-05,
E05000595,2013-05,
E05000596,2013-05,
E05000597,2013-05,
E05000598,2013-05,
E05000599,2013-05,
E05000600,2013-05,
E05000601,2013-05,
E05000602,2013-05,
E05000603,2013-05,
E05000604,2013-05,
E05000605,2013-05,
E05000606,2013-05,
E05000607,2013-05,
E05000608,2013-05,
E05000609,2013-05,
E05000610,2013-05,
E05000611,2013-05,
E05000612,2013-05,
E05000613,2013-05,
E05000614,2013-05,
E05000615,2013-05,
E05000616,2013-05,
E05000617,2013-05,
E05000618,2013-05,
E05000619,2013-05,
E05000620,2013-05,
E05000621,2013-05,
E05000622,2013-05,
E05000623,2013-05,
E05000624,2013-05,
E05000625,2013-05,
E05000626,2013-05,
E05000627,2013-05,
E05000628,2013-05,
E05000629,2013-05,
E05000630,2013-05,
E05000631,2013-05,
E05000632,2013-05,
E05000633,2013-05,
E05000634,2013-05,
E05000635,2013-05,
E05000636,2013-05,
E05000637,2013-05,
E05000638,2013-05,
E05000639,2013-05,
E05000640,2013-05,
E05000641,2013-05,
E05000642,2013-05,
E05000643,2013-05,
E05000644,2013-05,
E05000645,2013-05,
E05000646,2013-05,
E05000647,2013-05,
E05000648,2013-05,
E05000649,2013-05,
E09000001,2013-05,
E05000026,2013-06,0.35601697577006547
E05000027,2013-06,0.47132764029701757
E05000028,2013-06,0.42497842125626384
E05000029,2013-06,0.567731534202729
E05000030,2013-06,0.5573036134517414
E05000031,2013-06,0.4315270674516962
E05000032,2013-06,0.3457831916652296
E05000033,2013-06,0.4571135442232353
E05000034,2013-06,0.5245158331417239
E05000035,2013-06,0.4737525815867681
E05000036,2013-06,0.5159704908736521
E05000037,2013-06,0.4777125650626931
E05000038,2013-06,0.2269011056079718
E05000039,2013-06,0.2723469843807182
E05000040,2013-06,0.4359368018175969
E05000041,2013-06,0.5704668534301552
E05000042,2013-06,0.40869937930340433
E05000043,2013-06,0.5402529196515273
E05000044,2013-06,0.5137884465155437
E05000045,2013-06,0.4923521834420731
E05000046,2013-06,0.4415507379920056
E05000047,2013-06,0.5456072140304143
E05000048,2013-06,0.5976200136714046
E05000049,2013-06,0.5811990566495466
E05000050,2013-06,0.5947945498458961
E05000051,2013-06,0.5401828514845759
E05000052,2013-06,0.6396886152628208
E05000053,2013-06,0.44656252605000224
E05000054,2013-06,0.6509519790276908
E05000055,2013-06,0.5078961087672987
E05000056,2013-06,0.7081780789578324
E05000057,2013-06,0.6554059285503786
E05000058,2013-06,0.5697061136739452
E05000059,2013-06,0.7216351902918743
E05000060,2013-06,0.6515827121403224
E05000061,2013-06,0.49983456864344405
E05000062,2013-06,0.4770061457110817
E05000063,2013-06,0.5072828592723893
E05000064,2013-06,0.5772796760730409
E05000065,2013-06,0.39317926877326226
E05000066,2013-06,0.4952173239561024
E05000067,2013-06,0.5279126611280452
E05000068,2013-06,0.48041099517468666
E05000069,2013-06,0.48821881042355225
E05000070,2013-06,0.48493465710190636
E05000071,2013-06,0.7216965549953429
E05000072,2013-06,0.6745986132677462
E05000073,2013-06,0.537279182435821
E05000074,2013-06,0.5427482851763098
E05000075,2013-06,0.24968030411755776
E05000076,2013-06,0.4303961941640012
E05000077,2013-06,0.5903783516036708
E05000078,2013-06,0.5836643257515371
E05000079,2013-06,0.43065536122947357
E05000080,2013-06,0.4641201221829243
E05000081,2013-06,0.6405520196070044
E05000082,2013-06,0.456289204310664
E05000083,2013-06,0.5695644012837212
E05000084,2013-06,0.4152182888240119
E05000085,2013-06,0.3753361912543738
E05000086,2013-06,0.5648419317566816
E05000087,2013-06,0.5070152023700079
E05000088,2013-06,0.42839546219402364
E05000089,2013-06,0.3998261610892173
E05000090,2013-06,0.5701414426919572
E05000091,2013-06,0.38559266454483354
E05000092,2013-06,0.38503329010568854
E05000093,2013-06,0.5262933277188004
E05000094,2013-06,0.3804514202465919
E05000095,2013-06,0.4624703485238868
E05000096,2013-06,0.5519270186920302
E05000097,2013-06,0.4751276385995985
E05000098,2013-06,0.43799535017582175
E05000099,2013-06,0.43329653591703804
E05000100,2013-06,0.33532519524811977
E05000101,2013-06,0.5482953781708262
E05000102,2013-06,0.3449222673838233
E05000103,2013-06,0.44212300728383075
E05000104,2013-06,0.42776693671861094
E05000105,2013-06,0.42591859300545754
E05000106,2013-06,0.623082372084352
E05000107,2013-06,0.6953352685121222
E05000108,2013-06,0.6821560429857466
E05000109,2013-06,0.5416531084241393
E05000110,2013-06,0.7354128939207547
E05000111,2013-06,0.7313473177836957
E05000112,2013-06,0.5281077272587936
E05000113,2013-06,0.6014355509847998
E05000114,2013-06,0.6584047167759546
E05000115,2013-06,0.5827969264655763
E05000116,2013-06,0.5934581044479349
E05000117,2013-06,0.7913026558147614
E05000118,2013-06,0.6823270183096205
E05000119,2013-06,0.7399734447237424
E05000120,2013-06,0.6256944483236314
E05000121,2013-06,0.6215993029005781
E05000122,2013-06,0.5943734701793992
E05000123,2013-06,0.530859639568508
E05000124,2013-06,0.6312365111345655
E05000125,2013-06,0.6370714936659913
E05000126,2013-06,0.6121060782334852
E05000127,2013-06,0.6340913262786182
E05000128,2013-06,0.4783434502004924
E05000129,2013-06,0.23778504674135623
E05000130,2013-06,0.35735502625509763
E05000131,2013-06,0.4150031614201427
E05000132,2013-06,0.47412626031023875
E05000133,2013-06,0.5333332725203507
E05000134,2013-06,0.4284443203806316
E05000135,2013-06,0.6706134590221167
E05000136,2013-06,0.42097152398016857
E05000137,2013-06,0.690131742293018
E05000138,2013-06,0.2195488007898334
E05000139,2013-06,0.3423290682650986
E05000140,2013-06,0.4068347251903411
E05000141,2013-06,0.31697950699435695
E05000142,2013-06,0.39421650838969097
E05000143,2013-06,0.25609167931802945
E05000144,2013-06,0.5045304288230441
E05000145,2013-06,0.38747948504237456
E05000146,2013-06,0.457259201978067
E05000147,2013-06,0.5591106964255563
E05000148,2013-06,0.4288493791765765
E05000149,2013-06,0.323647872624927
E05000150,2013-06,0.743437418332152
E05000151,2013-06,0.6454886084754892
E05000152,2013-06,0.6228196587556087
E05000153,2013-06,0.5496197482807802
E05000154,2013-06,0.5679109717972307
E05000155,2013-06,0.7263398625962103
E05000156,2013-06,0.7138484055785688
E05000157,2013-06,0.6156053532722742
E05000158,2013-06,0.525028628550769
E05000159,2013-06,0.6242322497604503
E05000160,2013-06,0.7151599346545139
E05000161,2013-06,0.4239470180148745
E05000162,2013-06,0.7284342226106012
E05000163,2013-06,0.5977811085522395
E05000164,2013-06,0.5678655024735373
E05000165,2013-06,0.47274681940595326
E05000166,2013-06,0.5551200085571314
E05000167,2013-06,0.5354072683850384
E05000168,2013-06,0.4296305960000818
E05000169,2013-06,0.5456732995043316
E05000170,2013-06,0.4377037840938052
E05000171,2013-06,0.5505426395024823
